gene_symbol	source_feature	evidence_family	loading_direction	loading_strength	n_source_features	n_evidence_families	leading_edge_status	tissue_support	replication_support	inclusion_reason
NRAS	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
PDE3B	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
PDPK1	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
PIK3C3	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
PIK3CA	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
PIK3CB	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
PIK3R4	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
PTPN11	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
SHC1	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
SOS1	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
THEM4	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
TLR9	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
TRIB3	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
SNW1	Reactome::Regulation of beta-cell development;Reactome::Signaling by TGFB family members	Reactome	positive	1.4197313785552979	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
GFM2	Reactome::Mitochondrial translation	Reactome	negative	0.7974304556846619	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
MRRF	Reactome::Mitochondrial translation	Reactome	negative	0.7974304556846619	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
MTRF1	Reactome::Mitochondrial translation	Reactome	negative	0.7974304556846619	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
MTRF1L	Reactome::Mitochondrial translation	Reactome	negative	0.7974304556846619	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ANAPC1	Reactome::Autodegradation of Cdh1 by Cdh1:APC/C	Reactome	negative	0.7793517112731934	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ANAPC10	Reactome::Autodegradation of Cdh1 by Cdh1:APC/C	Reactome	negative	0.7793517112731934	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ANAPC11	Reactome::Autodegradation of Cdh1 by Cdh1:APC/C	Reactome	negative	0.7793517112731934	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ANAPC15	Reactome::Autodegradation of Cdh1 by Cdh1:APC/C	Reactome	negative	0.7793517112731934	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ANAPC16	Reactome::Autodegradation of Cdh1 by Cdh1:APC/C	Reactome	negative	0.7793517112731934	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ANAPC2	Reactome::Autodegradation of Cdh1 by Cdh1:APC/C	Reactome	negative	0.7793517112731934	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ANAPC4	Reactome::Autodegradation of Cdh1 by Cdh1:APC/C	Reactome	negative	0.7793517112731934	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ANAPC5	Reactome::Autodegradation of Cdh1 by Cdh1:APC/C	Reactome	negative	0.7793517112731934	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ANAPC7	Reactome::Autodegradation of Cdh1 by Cdh1:APC/C	Reactome	negative	0.7793517112731934	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CDC16	Reactome::Autodegradation of Cdh1 by Cdh1:APC/C	Reactome	negative	0.7793517112731934	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CDC23	Reactome::Autodegradation of Cdh1 by Cdh1:APC/C	Reactome	negative	0.7793517112731934	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CDC26	Reactome::Autodegradation of Cdh1 by Cdh1:APC/C	Reactome	negative	0.7793517112731934	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CDC27	Reactome::Autodegradation of Cdh1 by Cdh1:APC/C	Reactome	negative	0.7793517112731934	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
FZR1	Reactome::Autodegradation of Cdh1 by Cdh1:APC/C	Reactome	negative	0.7793517112731934	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
UBE2C	Reactome::Autodegradation of Cdh1 by Cdh1:APC/C	Reactome	negative	0.7793517112731934	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
UBE2E1	Reactome::Autodegradation of Cdh1 by Cdh1:APC/C	Reactome	negative	0.7793517112731934	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
UBE2S	Reactome::Autodegradation of Cdh1 by Cdh1:APC/C	Reactome	negative	0.7793517112731934	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ACO2	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ATP5F1A	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ATP5F1B	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ATP5MC1	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
BCS1L	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CHCHD10	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CHCHD2	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CHCHD3	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CHCHD4	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CHCHD5	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CHCHD7	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CMC2	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CMC4	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
COA4	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
COA6	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
COQ2	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
COX17	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
COX19	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CS	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CYC1	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
DNAJC19	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
FXN	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
GFER	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
GRPEL1	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
GRPEL2	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
HSCB	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
HSPA9	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
HSPD1	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
IDH3G	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
LDHD	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
MTX1	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
MTX2	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
NDUFB8	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
OTC	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PAM16	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PITRM1	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PMPCA	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PMPCB	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SAMM50	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SLC25A12	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SLC25A13	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SLC25A4	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SLC25A6	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TAFAZZIN	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TIMM10	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TIMM10B	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TIMM13	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TIMM17A	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TIMM17B	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TIMM21	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TIMM22	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TIMM23	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TIMM44	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TIMM50	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TIMM8A	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TIMM8B	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TIMM9	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TOMM20	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TOMM22	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TOMM40	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TOMM5	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TOMM6	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TOMM7	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TOMM70	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
VDAC1	Reactome::Mitochondrial protein import	Reactome	negative	0.7783579230308533	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
FBXW7	Reactome::Negative regulation of NOTCH4 signaling	Reactome	negative	0.7582942247390747	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
NOTCH4	Reactome::Negative regulation of NOTCH4 signaling	Reactome	negative	0.7582942247390747	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TACC3	Reactome::Negative regulation of NOTCH4 signaling	Reactome	negative	0.7582942247390747	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
YWHAZ	Reactome::Negative regulation of NOTCH4 signaling	Reactome	negative	0.7582942247390747	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
APOBEC3G	Reactome::Vif-mediated degradation of APOBEC3G	Reactome	negative	0.7541091442108154	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CUL5	Reactome::Vif-mediated degradation of APOBEC3G	Reactome	negative	0.7541091442108154	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ELOB	Reactome::Vif-mediated degradation of APOBEC3G	Reactome	negative	0.7541091442108154	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ELOC	Reactome::Vif-mediated degradation of APOBEC3G	Reactome	negative	0.7541091442108154	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
vif	Reactome::Vif-mediated degradation of APOBEC3G	Reactome	negative	0.7541091442108154	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ADGRG6	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ADGRV1	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
CYP51A1	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
DAG1	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
DRP2	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
EGR2	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
GJB1	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
HDAC2	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
HMGCR	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
LAMA2	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
LAMB1	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
LAMC1	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
MAG	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
MBP	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
MPZ	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
NAB1	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
NAB2	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PMP22	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
POU3F1	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
POU3F2	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PRX	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SCD5	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SMARCA4	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SOX10	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
SREBF2	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TEAD1	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
UTRN	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
YAP1	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination	Reactome	positive	0.7495824098587036	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
ATM	Reactome::Autodegradation of the E3 ubiquitin ligase COP1	Reactome	negative	0.7489609718322754	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
COP1	Reactome::Autodegradation of the E3 ubiquitin ligase COP1	Reactome	negative	0.7489609718322754	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
TP53	Reactome::Autodegradation of the E3 ubiquitin ligase COP1	Reactome	negative	0.7489609718322754	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PAAF1	Reactome::Proteasome assembly	Reactome	negative	0.7483946681022644	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
POMP	Reactome::Proteasome assembly	Reactome	negative	0.7483946681022644	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PSMA8	Reactome::Proteasome assembly	Reactome	negative	0.7483946681022644	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PSMB10	Reactome::Proteasome assembly	Reactome	negative	0.7483946681022644	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PSMB11	Reactome::Proteasome assembly	Reactome	negative	0.7483946681022644	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PSMB8	Reactome::Proteasome assembly	Reactome	negative	0.7483946681022644	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PSMB9	Reactome::Proteasome assembly	Reactome	negative	0.7483946681022644	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PSMD10	Reactome::Proteasome assembly	Reactome	negative	0.7483946681022644	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PSMD4	Reactome::Proteasome assembly	Reactome	negative	0.7483946681022644	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PSMD5	Reactome::Proteasome assembly	Reactome	negative	0.7483946681022644	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PSMD9	Reactome::Proteasome assembly	Reactome	negative	0.7483946681022644	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PSME1	Reactome::Proteasome assembly	Reactome	negative	0.7483946681022644	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PSME2	Reactome::Proteasome assembly	Reactome	negative	0.7483946681022644	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PSME3	Reactome::Proteasome assembly	Reactome	negative	0.7483946681022644	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PSME4	Reactome::Proteasome assembly	Reactome	negative	0.7483946681022644	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PSMF1	Reactome::Proteasome assembly	Reactome	negative	0.7483946681022644	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PSMG1	Reactome::Proteasome assembly	Reactome	negative	0.7483946681022644	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PSMG2	Reactome::Proteasome assembly	Reactome	negative	0.7483946681022644	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PSMG3	Reactome::Proteasome assembly	Reactome	negative	0.7483946681022644	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PSMG4	Reactome::Proteasome assembly	Reactome	negative	0.7483946681022644	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
DDX23	Reactome::mRNA Splicing - Minor Pathway	Reactome	negative	0.7388771176338196	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
DDX42	Reactome::mRNA Splicing - Minor Pathway	Reactome	negative	0.7388771176338196	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
EFTUD2	Reactome::mRNA Splicing - Minor Pathway	Reactome	negative	0.7388771176338196	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
GTF2F1	Reactome::mRNA Splicing - Minor Pathway	Reactome	negative	0.7388771176338196	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
GTF2F2	Reactome::mRNA Splicing - Minor Pathway	Reactome	negative	0.7388771176338196	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
NCBP1	Reactome::mRNA Splicing - Minor Pathway	Reactome	negative	0.7388771176338196	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
NCBP2	Reactome::mRNA Splicing - Minor Pathway	Reactome	negative	0.7388771176338196	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
PDCD7	Reactome::mRNA Splicing - Minor Pathway	Reactome	negative	0.7388771176338196	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
POLR2A	Reactome::mRNA Splicing - Minor Pathway	Reactome	negative	0.7388771176338196	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
POLR2B	Reactome::mRNA Splicing - Minor Pathway	Reactome	negative	0.7388771176338196	1	1	EXTENDED	LS	strong	included in loading-ranked biology-compatible source feature union
