gene_symbol	source_feature	evidence_family	loading_direction	loading_strength	n_source_features	n_evidence_families	leading_edge_status	tissue_support	replication_support	inclusion_reason
DLG4	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
DUSP1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
DUSP10	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
DUSP16	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
DUSP2	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
DUSP4	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
DUSP5	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
DUSP6	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
DUSP7	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
DUSP8	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
DUSP9	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
FGA	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
FGB	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
FGG	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
FNTA	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
FNTB	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
FRS3	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
GDNF	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
GFRA1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
GFRA2	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
GFRA3	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
GFRA4	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
GOLGA7	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
GRIN1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
GRIN2B	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
GRIN2D	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ICMT	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
IL17RD	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
IL2	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
IL2RA	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
IL2RB	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
IL2RG	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
IL3	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
IL3RA	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
IL5	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
IL5RA	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ITGA2B	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
JAK1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
JAK2	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
JAK3	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
KBTBD7	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
KSR1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
KSR2	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
LAMTOR2	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
LAMTOR3	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
LAT	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
LRRC7	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
LYPLA1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
MAP2K1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
MAP2K2	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
MAP3K11	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
MARK3	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
MRAS	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
NCAM1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
NEFL	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
NF1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
NRTN	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PAQR3	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PDE6D	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PEA15	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PEBP1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PHB1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PPP5C	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PRKG2	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMA1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMA2	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMA3	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMA4	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMA5	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMA6	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMA7	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMB1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMB2	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMB3	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMB4	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMB5	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMB6	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMB7	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMC1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMC2	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMC3	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMC4	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMC5	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMC6	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMD1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMD11	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMD12	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMD13	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMD14	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMD2	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMD3	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMD6	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMD7	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSMD8	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PSPN	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PTPN3	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PTPN7	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PTPRA	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RAF1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RALGDS	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RANBP9	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RAP1A	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RAP1B	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RAPGEF2	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RASA2	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RASA3	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RASA4	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RASAL1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RASAL2	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RASAL3	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RASGEF1A	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RASGRF1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RASGRP1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RASGRP3	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RASGRP4	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RCE1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RET	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RGL1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RGL2	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RGL3	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
SEM1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
SHC3	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
SHOC2	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
SPRED1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
SPRED2	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
SPRED3	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
SPTA1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
SPTAN1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
SPTB	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
SPTBN1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
SPTBN2	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
SPTBN4	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
SPTBN5	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
SYNGAP1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
TEK	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
TLN1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
USP17L2	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
VCL	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
VWF	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
WDR83	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
YWHAB	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ZDHHC9	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	1.638920545578003	2	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
