gene_symbol	source_feature	evidence_family	loading_direction	loading_strength	n_source_features	n_evidence_families	leading_edge_status	tissue_support	replication_support	inclusion_reason
RPL36AL	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
RPL37	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
RPL37A	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
RPL38	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
RPL39	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
RPL39L	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
RPL3L	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
RPL4	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
RPL41	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
RPL5	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
RPL6	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
RPL7	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
RPL7A	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
RPL8	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
RPL9	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
RPLP0	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
RPLP1	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
RPLP2	Reactome::Cellular response to starvation;Reactome::Eukaryotic Translation Elongation;Reactome::Eukaryotic Translation Termination;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD);Reactome::PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA;Reactome::Peptide chain elongation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency;Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	9.951518595218658	16	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
UBB	Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::MAP3K8 (TPL2)-dependent MAPK1/3 activation;Reactome::Signaling by CSF3 (G-CSF);Reactome::ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA	Reactome	negative	2.528895676136017	4	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
UBC	Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::MAP3K8 (TPL2)-dependent MAPK1/3 activation;Reactome::Signaling by CSF3 (G-CSF);Reactome::ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA	Reactome	negative	2.528895676136017	4	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
EIF4G1	Reactome::M-decay: degradation of maternal mRNAs by maternally stored factors;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	2.4851487278938293	4	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
PABPC1	Reactome::M-decay: degradation of maternal mRNAs by maternally stored factors;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	2.4851487278938293	4	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
ETF1	Reactome::Eukaryotic Translation Termination;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	2.4806904196739197	4	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
GSPT1	Reactome::Eukaryotic Translation Termination;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	2.4806904196739197	4	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
GSPT2	Reactome::Eukaryotic Translation Termination;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	2.4806904196739197	4	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
SEC13	Reactome::Cellular response to starvation;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.891861617565155	3	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
SEH1L	Reactome::Cellular response to starvation;Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication	Reactome	negative	1.891861617565155	3	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
UBE2D1	Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::Signaling by CSF3 (G-CSF);Reactome::ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA	Reactome	negative	1.8898401260375977	3	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
UBE2D2	Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::Signaling by CSF3 (G-CSF);Reactome::ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA	Reactome	negative	1.8898401260375977	3	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
UBE2D3	Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::Signaling by CSF3 (G-CSF);Reactome::ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA	Reactome	negative	1.8898401260375977	3	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
ELOC	Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::M-decay: degradation of maternal mRNAs by maternally stored factors;Reactome::Signaling by CSF3 (G-CSF)	Reactome	negative	1.8843212723731995	3	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
DNAJC3	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Viral mRNA Translation	Reactome	negative	1.8752345442771912	3	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
GRSF1	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Viral mRNA Translation	Reactome	negative	1.8752345442771912	3	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
HA	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Viral mRNA Translation	Reactome	negative	1.8752345442771912	3	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
M	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Viral mRNA Translation	Reactome	negative	1.8752345442771912	3	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NA	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Viral mRNA Translation	Reactome	negative	1.8752345442771912	3	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NP	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Viral mRNA Translation	Reactome	negative	1.8752345442771912	3	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NS	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Viral mRNA Translation	Reactome	negative	1.8752345442771912	3	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
PA	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Viral mRNA Translation	Reactome	negative	1.8752345442771912	3	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
PB1	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Viral mRNA Translation	Reactome	negative	1.8752345442771912	3	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
PB2	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::Viral mRNA Translation	Reactome	negative	1.8752345442771912	3	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NCBP1	Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	1.8708629608154297	3	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
NCBP2	Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	1.8708629608154297	3	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
UPF1	Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	1.8708629608154297	3	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
JAK1	Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::Signaling by CSF3 (G-CSF);pathway::JAK_STAT	Reactome;pathway	negative	1.8665009140968323	3	2	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
JAK2	Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::Signaling by CSF3 (G-CSF);pathway::JAK_STAT	Reactome;pathway	negative	1.8665009140968323	3	2	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
STAT1	Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::Signaling by CSF3 (G-CSF);pathway::JAK_STAT	Reactome;pathway	negative	1.8665009140968323	3	2	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
STAT3	Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::Signaling by CSF3 (G-CSF);pathway::JAK_STAT	Reactome;pathway	negative	1.8665009140968323	3	2	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
POLR2D	Reactome::Influenza Infection;Reactome::Influenza Viral RNA Transcription and Replication;Reactome::M-decay: degradation of maternal mRNAs by maternally stored factors	Reactome	negative	1.8646603226661682	3	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
EIF4A3	Reactome::M-decay: degradation of maternal mRNAs by maternally stored factors;Reactome::Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC);Reactome::Nonsense-Mediated Decay (NMD)	Reactome	negative	1.8536863923072815	3	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
EEF1A1	Reactome::Eukaryotic Translation Elongation;Reactome::Peptide chain elongation;Reactome::SARS-CoV-1 modulates host translation machinery	Reactome	negative	1.8475061058998108	3	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
ASNS	Reactome::Cellular response to starvation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency	Reactome	negative	1.2807605862617493	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
ATF2	Reactome::Cellular response to starvation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency	Reactome	negative	1.2807605862617493	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
ATF3	Reactome::Cellular response to starvation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency	Reactome	negative	1.2807605862617493	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
ATF4	Reactome::Cellular response to starvation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency	Reactome	negative	1.2807605862617493	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
CEBPB	Reactome::Cellular response to starvation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency	Reactome	negative	1.2807605862617493	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
CEBPG	Reactome::Cellular response to starvation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency	Reactome	negative	1.2807605862617493	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
DDIT3	Reactome::Cellular response to starvation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency	Reactome	negative	1.2807605862617493	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
EIF2AK4	Reactome::Cellular response to starvation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency	Reactome	negative	1.2807605862617493	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
EIF2S1	Reactome::Cellular response to starvation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency	Reactome	negative	1.2807605862617493	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
EIF2S2	Reactome::Cellular response to starvation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency	Reactome	negative	1.2807605862617493	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
EIF2S3	Reactome::Cellular response to starvation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency	Reactome	negative	1.2807605862617493	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
GCN1	Reactome::Cellular response to starvation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency	Reactome	negative	1.2807605862617493	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
IMPACT	Reactome::Cellular response to starvation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency	Reactome	negative	1.2807605862617493	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
TRIB3	Reactome::Cellular response to starvation;Reactome::Response of EIF2AK4 (GCN2) to amino acid deficiency	Reactome	negative	1.2807605862617493	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
GRB2	Reactome::Downstream signaling of activated FGFR2;Reactome::Signaling by CSF3 (G-CSF)	Reactome	negative	1.272838830947876	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
KRAS	Reactome::Downstream signaling of activated FGFR2;Reactome::Signaling by CSF3 (G-CSF)	Reactome	negative	1.272838830947876	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
PTPN11	Reactome::Downstream signaling of activated FGFR2;Reactome::Signaling by CSF3 (G-CSF)	Reactome	negative	1.272838830947876	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
SHC1	Reactome::Downstream signaling of activated FGFR2;Reactome::Signaling by CSF3 (G-CSF)	Reactome	negative	1.272838830947876	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
CSF3	Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::Signaling by CSF3 (G-CSF)	Reactome	negative	1.2700355052947998	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
CSF3R	Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::Signaling by CSF3 (G-CSF)	Reactome	negative	1.2700355052947998	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
CUL5	Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::Signaling by CSF3 (G-CSF)	Reactome	negative	1.2700355052947998	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
ELOB	Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::Signaling by CSF3 (G-CSF)	Reactome	negative	1.2700355052947998	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
HCK	Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::Signaling by CSF3 (G-CSF)	Reactome	negative	1.2700355052947998	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
LYN	Reactome::Inactivation of CSF3 (G-CSF) signaling;Reactome::Signaling by CSF3 (G-CSF)	Reactome	negative	1.2700355052947998	2	1	CORE	BLD	weak	supported by multiple loading-ranked source features before downstream analyses
