dataset	sample_name	axis	program_type	spatial_program	spot_spearman	n_spots	sample_accession
GSE202011		F7	CORE	keratinocyte_stress_hypoxia	0.3746300512133634	873	GSM6086626
GSE202011		F7	CORE	fibroblast_matrix	0.2110982918611076	873	GSM6086626
GSE202011		F7	CORE	fibroblast_inflammatory	0.2853716966877588	873	GSM6086626
GSE202011		F7	CORE	endothelial_vascular	0.331033780873172	873	GSM6086626
GSE202011		F7	CORE	myeloid_dendritic	0.2362728002774863	873	GSM6086626
GSE202011		F7	CORE	T_NK_cytotoxic	0.1289070341456958	873	GSM6086626
GSE202011		F7	CORE	B_plasma	0.0702818268347224	873	GSM6086626
GSE202011		F7	EXTENDED	keratinocyte_basal	0.3531114682781087	873	GSM6086626
GSE202011		F7	EXTENDED	keratinocyte_spinous_suprabasal	0.3000383752259869	873	GSM6086626
GSE202011		F7	EXTENDED	keratinocyte_inflammatory_T17	0.3114102598366537	873	GSM6086626
GSE202011		F7	EXTENDED	keratinocyte_stress_hypoxia	0.3868172432103894	873	GSM6086626
GSE202011		F7	EXTENDED	fibroblast_matrix	0.2179912468371005	873	GSM6086626
GSE202011		F7	EXTENDED	fibroblast_inflammatory	0.2860358973871886	873	GSM6086626
GSE202011		F7	EXTENDED	endothelial_vascular	0.3345005530506504	873	GSM6086626
GSE202011		F7	EXTENDED	myeloid_dendritic	0.2352267819336333	873	GSM6086626
GSE202011		F7	EXTENDED	T_NK_cytotoxic	0.128492159057709	873	GSM6086626
GSE202011		F7	EXTENDED	B_plasma	0.0681300947351019	873	GSM6086626
GSE202011		F1	CORE	keratinocyte_basal	0.4055833176664707	705	GSM6086627
GSE202011		F1	CORE	keratinocyte_spinous_suprabasal	0.2605487086106441	705	GSM6086627
GSE202011		F1	CORE	keratinocyte_inflammatory_T17	0.1627874494439783	705	GSM6086627
GSE202011		F1	CORE	keratinocyte_stress_hypoxia	0.4859621625785362	705	GSM6086627
GSE202011		F1	CORE	fibroblast_matrix	0.100538480178007	705	GSM6086627
GSE202011		F1	CORE	fibroblast_inflammatory	0.3556750756163411	705	GSM6086627
GSE202011		F1	CORE	endothelial_vascular	0.3039358374398563	705	GSM6086627
GSE202011		F1	CORE	myeloid_dendritic	0.3325691583310233	705	GSM6086627
GSE202011		F1	CORE	T_NK_cytotoxic	0.2094901199613356	705	GSM6086627
GSE202011		F1	CORE	B_plasma	0.1161327962216458	705	GSM6086627
GSE202011		F1	EXTENDED	keratinocyte_basal	0.4406015501908134	705	GSM6086627
GSE202011		F1	EXTENDED	keratinocyte_spinous_suprabasal	0.2693956483633009	705	GSM6086627
GSE202011		F1	EXTENDED	keratinocyte_inflammatory_T17	0.188149589299722	705	GSM6086627
GSE202011		F1	EXTENDED	keratinocyte_stress_hypoxia	0.4991593605954784	705	GSM6086627
GSE202011		F1	EXTENDED	fibroblast_matrix	0.1834786304964444	705	GSM6086627
GSE202011		F1	EXTENDED	fibroblast_inflammatory	0.3951340378694692	705	GSM6086627
GSE202011		F1	EXTENDED	endothelial_vascular	0.3265850400708959	705	GSM6086627
GSE202011		F1	EXTENDED	myeloid_dendritic	0.3519032651217754	705	GSM6086627
GSE202011		F1	EXTENDED	T_NK_cytotoxic	0.2061280463522909	705	GSM6086627
GSE202011		F1	EXTENDED	B_plasma	0.1222899201100835	705	GSM6086627
GSE202011		F2	CORE	keratinocyte_basal	0.4207786229187025	705	GSM6086627
GSE202011		F2	CORE	keratinocyte_spinous_suprabasal	0.2431742434567124	705	GSM6086627
GSE202011		F2	CORE	keratinocyte_inflammatory_T17	0.1973387050873131	705	GSM6086627
GSE202011		F2	CORE	keratinocyte_stress_hypoxia	0.4830354868781302	705	GSM6086627
GSE202011		F2	CORE	fibroblast_matrix	0.2998367735509452	705	GSM6086627
GSE202011		F2	CORE	fibroblast_inflammatory	0.4061494890732852	705	GSM6086627
GSE202011		F2	CORE	endothelial_vascular	0.3308560885859006	705	GSM6086627
GSE202011		F2	CORE	myeloid_dendritic	0.3550641012890457	705	GSM6086627
GSE202011		F2	CORE	T_NK_cytotoxic	0.2191562956083454	705	GSM6086627
GSE202011		F2	CORE	B_plasma	0.1228017239006415	705	GSM6086627
GSE202011		F2	EXTENDED	keratinocyte_basal	0.4262260762737928	705	GSM6086627
GSE202011		F2	EXTENDED	keratinocyte_spinous_suprabasal	0.2393395904559103	705	GSM6086627
GSE202011		F2	EXTENDED	keratinocyte_inflammatory_T17	0.1724926040853323	705	GSM6086627
GSE202011		F2	EXTENDED	keratinocyte_stress_hypoxia	0.496818754014577	705	GSM6086627
GSE202011		F2	EXTENDED	fibroblast_matrix	0.3111521721262694	705	GSM6086627
GSE202011		F2	EXTENDED	fibroblast_inflammatory	0.4089045194684069	705	GSM6086627
GSE202011		F2	EXTENDED	endothelial_vascular	0.3359000758296196	705	GSM6086627
GSE202011		F2	EXTENDED	myeloid_dendritic	0.3612875189496081	705	GSM6086627
GSE202011		F2	EXTENDED	T_NK_cytotoxic	0.2138208980070553	705	GSM6086627
GSE202011		F2	EXTENDED	B_plasma	0.1233068357936606	705	GSM6086627
GSE202011		F6	CORE	keratinocyte_basal	0.4243506914155247	705	GSM6086627
GSE202011		F6	CORE	keratinocyte_spinous_suprabasal	0.2791365916614691	705	GSM6086627
GSE202011		F6	CORE	keratinocyte_inflammatory_T17	0.2161722032806767	705	GSM6086627
GSE202011		F6	CORE	keratinocyte_stress_hypoxia	0.4853432720872715	705	GSM6086627
GSE202011		F6	CORE	fibroblast_matrix	0.1096639242006194	705	GSM6086627
GSE202011		F6	CORE	fibroblast_inflammatory	0.3244709389542311	705	GSM6086627
GSE202011		F6	CORE	endothelial_vascular	0.311879229240821	705	GSM6086627
GSE202011		F6	CORE	myeloid_dendritic	0.3681868581566868	705	GSM6086627
GSE202011		F6	CORE	T_NK_cytotoxic	0.2295418795044513	705	GSM6086627
GSE202011		F6	CORE	B_plasma	0.1139788004479929	705	GSM6086627
GSE202011		F6	EXTENDED	keratinocyte_basal	0.4653510046571323	705	GSM6086627
GSE202011		F6	EXTENDED	keratinocyte_spinous_suprabasal	0.3094298937806538	705	GSM6086627
GSE202011		F6	EXTENDED	keratinocyte_inflammatory_T17	0.2429765459711004	705	GSM6086627
GSE202011		F6	EXTENDED	keratinocyte_stress_hypoxia	0.4991979308356123	705	GSM6086627
GSE202011		F6	EXTENDED	fibroblast_matrix	0.1348736181524185	705	GSM6086627
GSE202011		F6	EXTENDED	fibroblast_inflammatory	0.387225771808594	705	GSM6086627
GSE202011		F6	EXTENDED	endothelial_vascular	0.3011732804441412	705	GSM6086627
GSE202011		F6	EXTENDED	myeloid_dendritic	0.3716467546106957	705	GSM6086627
GSE202011		F6	EXTENDED	T_NK_cytotoxic	0.2292615866694826	705	GSM6086627
GSE202011		F6	EXTENDED	B_plasma	0.1204573089843993	705	GSM6086627
GSE202011		F7	CORE	keratinocyte_basal	0.4536032426090793	705	GSM6086627
GSE202011		F7	CORE	keratinocyte_spinous_suprabasal	0.2968677105803844	705	GSM6086627
GSE202011		F7	CORE	keratinocyte_inflammatory_T17	0.2484416458865999	705	GSM6086627
GSE202011		F7	CORE	keratinocyte_stress_hypoxia	0.4780693312586062	705	GSM6086627
GSE202011		F7	CORE	fibroblast_matrix	0.1315691908971243	705	GSM6086627
GSE202011		F7	CORE	fibroblast_inflammatory	0.4074560773988365	705	GSM6086627
GSE202011		F7	CORE	endothelial_vascular	0.3050114929990394	705	GSM6086627
GSE202011		F7	CORE	myeloid_dendritic	0.368213259246813	705	GSM6086627
GSE202011		F7	CORE	T_NK_cytotoxic	0.2309666594621317	705	GSM6086627
GSE202011		F7	CORE	B_plasma	0.1210386715132993	705	GSM6086627
GSE202011		F7	EXTENDED	keratinocyte_basal	0.4545647807253014	705	GSM6086627
GSE202011		F7	EXTENDED	keratinocyte_spinous_suprabasal	0.3068452856878031	705	GSM6086627
GSE202011		F7	EXTENDED	keratinocyte_inflammatory_T17	0.2534293092963862	705	GSM6086627
GSE202011		F7	EXTENDED	keratinocyte_stress_hypoxia	0.4925303798641499	705	GSM6086627
GSE202011		F7	EXTENDED	fibroblast_matrix	0.1375975396463322	705	GSM6086627
GSE202011		F7	EXTENDED	fibroblast_inflammatory	0.4095350314417539	705	GSM6086627
GSE202011		F7	EXTENDED	endothelial_vascular	0.3103871036756248	705	GSM6086627
GSE202011		F7	EXTENDED	myeloid_dendritic	0.3681525538847747	705	GSM6086627
GSE202011		F7	EXTENDED	T_NK_cytotoxic	0.2320002570302602	705	GSM6086627
GSE202011		F7	EXTENDED	B_plasma	0.1215410064491414	705	GSM6086627
GSE202011		F1	CORE	keratinocyte_basal	0.5778757959119959	1122	GSM6086628
GSE202011		F1	CORE	keratinocyte_spinous_suprabasal	0.3824071304208163	1122	GSM6086628
GSE202011		F1	CORE	keratinocyte_inflammatory_T17	0.2538312598525118	1122	GSM6086628
GSE202011		F1	CORE	keratinocyte_stress_hypoxia	0.62544071643725	1122	GSM6086628
GSE202011		F1	CORE	fibroblast_matrix	-0.2260952212408871	1122	GSM6086628
GSE202011		F1	CORE	fibroblast_inflammatory	0.2882079457264025	1122	GSM6086628
GSE202011		F1	CORE	endothelial_vascular	0.3739841745076674	1122	GSM6086628
GSE202011		F1	CORE	myeloid_dendritic	0.5313064567085239	1122	GSM6086628
GSE202011		F1	CORE	T_NK_cytotoxic	0.4921291047678395	1122	GSM6086628
GSE202011		F1	CORE	B_plasma	0.1884567644869955	1122	GSM6086628
GSE202011		F1	EXTENDED	keratinocyte_basal	0.5800371857119168	1122	GSM6086628
GSE202011		F1	EXTENDED	keratinocyte_spinous_suprabasal	0.3841274146174605	1122	GSM6086628
GSE202011		F1	EXTENDED	keratinocyte_inflammatory_T17	0.2746074780202659	1122	GSM6086628
GSE202011		F1	EXTENDED	keratinocyte_stress_hypoxia	0.6437603798278658	1122	GSM6086628
GSE202011		F1	EXTENDED	fibroblast_matrix	-0.1522818200909853	1122	GSM6086628
GSE202011		F1	EXTENDED	fibroblast_inflammatory	0.3375412600820688	1122	GSM6086628
GSE202011		F1	EXTENDED	endothelial_vascular	0.4027467695606714	1122	GSM6086628
GSE202011		F1	EXTENDED	myeloid_dendritic	0.5591869550949421	1122	GSM6086628
GSE202011		F1	EXTENDED	T_NK_cytotoxic	0.5042879909627902	1122	GSM6086628
GSE202011		F1	EXTENDED	B_plasma	0.1987606951646412	1122	GSM6086628
GSE202011		F2	CORE	keratinocyte_basal	0.5494757293185139	1122	GSM6086628
GSE202011		F2	CORE	keratinocyte_spinous_suprabasal	0.3604527110536937	1122	GSM6086628
GSE202011		F2	CORE	keratinocyte_inflammatory_T17	0.2678000260977492	1122	GSM6086628
GSE202011		F2	CORE	keratinocyte_stress_hypoxia	0.635734497961291	1122	GSM6086628
GSE202011		F2	CORE	fibroblast_matrix	-0.0745586116363551	1122	GSM6086628
GSE202011		F2	CORE	fibroblast_inflammatory	0.3620622053489484	1122	GSM6086628
GSE202011		F2	CORE	endothelial_vascular	0.4292060068587398	1122	GSM6086628
GSE202011		F2	CORE	myeloid_dendritic	0.5866358885828948	1122	GSM6086628
GSE202011		F2	CORE	T_NK_cytotoxic	0.5154266974244345	1122	GSM6086628
GSE202011		F2	CORE	B_plasma	0.2141509382975903	1122	GSM6086628
GSE202011		F2	EXTENDED	keratinocyte_basal	0.5690195740575085	1122	GSM6086628
GSE202011		F2	EXTENDED	keratinocyte_spinous_suprabasal	0.3534492898492347	1122	GSM6086628
GSE202011		F2	EXTENDED	keratinocyte_inflammatory_T17	0.2472946397469495	1122	GSM6086628
GSE202011		F2	EXTENDED	keratinocyte_stress_hypoxia	0.6455686989925802	1122	GSM6086628
GSE202011		F2	EXTENDED	fibroblast_matrix	-0.0706647065585944	1122	GSM6086628
GSE202011		F2	EXTENDED	fibroblast_inflammatory	0.3586693015783215	1122	GSM6086628
GSE202011		F2	EXTENDED	endothelial_vascular	0.4228108876619699	1122	GSM6086628
GSE202011		F2	EXTENDED	myeloid_dendritic	0.5765497169796059	1122	GSM6086628
GSE202011		F2	EXTENDED	T_NK_cytotoxic	0.4999716011080274	1122	GSM6086628
GSE202011		F2	EXTENDED	B_plasma	0.2099594845664843	1122	GSM6086628
GSE202011		F6	CORE	keratinocyte_basal	0.5618108048050499	1122	GSM6086628
GSE202011		F6	CORE	keratinocyte_spinous_suprabasal	0.3983042846631149	1122	GSM6086628
GSE202011		F6	CORE	keratinocyte_inflammatory_T17	0.297388948175569	1122	GSM6086628
GSE202011		F6	CORE	keratinocyte_stress_hypoxia	0.6328076400688393	1122	GSM6086628
GSE202011		F6	CORE	fibroblast_matrix	-0.2111733495642293	1122	GSM6086628
GSE202011		F6	CORE	fibroblast_inflammatory	0.3301314100414151	1122	GSM6086628
GSE202011		F6	CORE	endothelial_vascular	0.3894923947060247	1122	GSM6086628
GSE202011		F6	CORE	myeloid_dendritic	0.5820913729467506	1122	GSM6086628
GSE202011		F6	CORE	T_NK_cytotoxic	0.5147243839913201	1122	GSM6086628
GSE202011		F6	CORE	B_plasma	0.2043874906203803	1122	GSM6086628
GSE202011		F6	EXTENDED	keratinocyte_basal	0.5813947371198073	1122	GSM6086628
GSE202011		F6	EXTENDED	keratinocyte_spinous_suprabasal	0.3912258518093342	1122	GSM6086628
GSE202011		F6	EXTENDED	keratinocyte_inflammatory_T17	0.3059142234949862	1122	GSM6086628
GSE202011		F6	EXTENDED	keratinocyte_stress_hypoxia	0.6427967782443638	1122	GSM6086628
GSE202011		F6	EXTENDED	fibroblast_matrix	-0.1714678524298209	1122	GSM6086628
GSE202011		F6	EXTENDED	fibroblast_inflammatory	0.3484160198047602	1122	GSM6086628
GSE202011		F6	EXTENDED	endothelial_vascular	0.408271220441075	1122	GSM6086628
GSE202011		F6	EXTENDED	myeloid_dendritic	0.5827720225725438	1122	GSM6086628
GSE202011		F6	EXTENDED	T_NK_cytotoxic	0.5191222837118751	1122	GSM6086628
GSE202011		F6	EXTENDED	B_plasma	0.2052370306012264	1122	GSM6086628
GSE202011		F7	CORE	keratinocyte_basal	0.5990171519805354	1122	GSM6086628
GSE202011		F7	CORE	keratinocyte_spinous_suprabasal	0.3734896756105541	1122	GSM6086628
GSE202011		F7	CORE	keratinocyte_inflammatory_T17	0.24950855390669	1122	GSM6086628
GSE202011		F7	CORE	keratinocyte_stress_hypoxia	0.6213652255985322	1122	GSM6086628
GSE202011		F7	CORE	fibroblast_matrix	-0.1823361474108612	1122	GSM6086628
GSE202011		F7	CORE	fibroblast_inflammatory	0.329370415254388	1122	GSM6086628
GSE202011		F7	CORE	endothelial_vascular	0.42293150239538	1122	GSM6086628
GSE202011		F7	CORE	myeloid_dendritic	0.5632587625847935	1122	GSM6086628
GSE202011		F7	CORE	T_NK_cytotoxic	0.48885589768428	1122	GSM6086628
GSE202011		F7	CORE	B_plasma	0.1963471235238618	1122	GSM6086628
GSE202011		F7	EXTENDED	keratinocyte_basal	0.5982845127367272	1122	GSM6086628
GSE202011		F7	EXTENDED	keratinocyte_spinous_suprabasal	0.3826710391642992	1122	GSM6086628
GSE202011		F7	EXTENDED	keratinocyte_inflammatory_T17	0.2706847552742077	1122	GSM6086628
GSE202011		F7	EXTENDED	keratinocyte_stress_hypoxia	0.6362607486624712	1122	GSM6086628
GSE202011		F7	EXTENDED	fibroblast_matrix	-0.180593834305512	1122	GSM6086628
GSE202011		F7	EXTENDED	fibroblast_inflammatory	0.335311991715774	1122	GSM6086628
GSE202011		F7	EXTENDED	endothelial_vascular	0.4257371052788441	1122	GSM6086628
GSE202011		F7	EXTENDED	myeloid_dendritic	0.5747448009911997	1122	GSM6086628
GSE202011		F7	EXTENDED	T_NK_cytotoxic	0.5004489600977868	1122	GSM6086628
GSE202011		F7	EXTENDED	B_plasma	0.2014657714602516	1122	GSM6086628
GSE202011		F1	CORE	keratinocyte_basal	0.5164965379472352	763	GSM6086629
GSE202011		F1	CORE	keratinocyte_spinous_suprabasal	0.3094233702088217	763	GSM6086629
GSE202011		F1	CORE	keratinocyte_inflammatory_T17	0.4227621224593088	763	GSM6086629
GSE202011		F1	CORE	keratinocyte_stress_hypoxia	0.6392763725735547	763	GSM6086629
GSE202011		F1	CORE	fibroblast_matrix	0.0871778534975502	763	GSM6086629
GSE202011		F1	CORE	fibroblast_inflammatory	0.3575821533027646	763	GSM6086629
GSE202011		F1	CORE	endothelial_vascular	0.393868987584376	763	GSM6086629
GSE202011		F1	CORE	myeloid_dendritic	0.5613217307306857	763	GSM6086629
GSE202011		F1	CORE	T_NK_cytotoxic	0.282792473216957	763	GSM6086629
GSE202011		F1	CORE	B_plasma	0.1879441387921707	763	GSM6086629
GSE202011		F1	EXTENDED	keratinocyte_basal	0.552106789385034	763	GSM6086629
GSE202011		F1	EXTENDED	keratinocyte_spinous_suprabasal	0.3607283854333973	763	GSM6086629
GSE202011		F1	EXTENDED	keratinocyte_inflammatory_T17	0.4282701109068275	763	GSM6086629
GSE202011		F1	EXTENDED	keratinocyte_stress_hypoxia	0.6555270938087276	763	GSM6086629
GSE202011		F1	EXTENDED	fibroblast_matrix	0.1543840684455669	763	GSM6086629
GSE202011		F1	EXTENDED	fibroblast_inflammatory	0.4036751866439664	763	GSM6086629
GSE202011		F1	EXTENDED	endothelial_vascular	0.4270038365295044	763	GSM6086629
GSE202011		F1	EXTENDED	myeloid_dendritic	0.5817804371647768	763	GSM6086629
GSE202011		F1	EXTENDED	T_NK_cytotoxic	0.2871362005509448	763	GSM6086629
GSE202011		F1	EXTENDED	B_plasma	0.1994827671211181	763	GSM6086629
GSE202011		F2	CORE	keratinocyte_basal	0.5663582150644124	763	GSM6086629
GSE202011		F2	CORE	keratinocyte_spinous_suprabasal	0.4037454055845058	763	GSM6086629
GSE202011		F2	CORE	keratinocyte_inflammatory_T17	0.406935033320642	763	GSM6086629
GSE202011		F2	CORE	keratinocyte_stress_hypoxia	0.6332649368493211	763	GSM6086629
GSE202011		F2	CORE	fibroblast_matrix	0.2360935137605535	763	GSM6086629
GSE202011		F2	CORE	fibroblast_inflammatory	0.4486225300471999	763	GSM6086629
GSE202011		F2	CORE	endothelial_vascular	0.4460702236302316	763	GSM6086629
GSE202011		F2	CORE	myeloid_dendritic	0.6023599425348006	763	GSM6086629
GSE202011		F2	CORE	T_NK_cytotoxic	0.305524981214309	763	GSM6086629
GSE202011		F2	CORE	B_plasma	0.2059000571923803	763	GSM6086629
GSE202011		F2	EXTENDED	keratinocyte_basal	0.5673294330078864	763	GSM6086629
GSE202011		F2	EXTENDED	keratinocyte_spinous_suprabasal	0.4012550546369288	763	GSM6086629
GSE202011		F2	EXTENDED	keratinocyte_inflammatory_T17	0.3958232814043895	763	GSM6086629
GSE202011		F2	EXTENDED	keratinocyte_stress_hypoxia	0.6506680859629635	763	GSM6086629
GSE202011		F2	EXTENDED	fibroblast_matrix	0.2290000849402727	763	GSM6086629
GSE202011		F2	EXTENDED	fibroblast_inflammatory	0.4470011219091599	763	GSM6086629
GSE202011		F2	EXTENDED	endothelial_vascular	0.4367065219955575	763	GSM6086629
GSE202011		F2	EXTENDED	myeloid_dendritic	0.5919384136185771	763	GSM6086629
GSE202011		F2	EXTENDED	T_NK_cytotoxic	0.3021228511160201	763	GSM6086629
GSE202011		F2	EXTENDED	B_plasma	0.1994905957838671	763	GSM6086629
GSE202011		F6	CORE	keratinocyte_basal	0.5291539246410056	763	GSM6086629
GSE202011		F6	CORE	keratinocyte_spinous_suprabasal	0.3824100052885458	763	GSM6086629
GSE202011		F6	CORE	keratinocyte_inflammatory_T17	0.4256006913070235	763	GSM6086629
GSE202011		F6	CORE	keratinocyte_stress_hypoxia	0.615728957672029	763	GSM6086629
GSE202011		F6	CORE	fibroblast_matrix	0.1432751024736824	763	GSM6086629
GSE202011		F6	CORE	fibroblast_inflammatory	0.4016266324380636	763	GSM6086629
GSE202011		F6	CORE	endothelial_vascular	0.4086284463755923	763	GSM6086629
GSE202011		F6	CORE	myeloid_dendritic	0.5924282767180394	763	GSM6086629
GSE202011		F6	CORE	T_NK_cytotoxic	0.2920018575058053	763	GSM6086629
GSE202011		F6	CORE	B_plasma	0.1978182832433489	763	GSM6086629
GSE202011		F6	EXTENDED	keratinocyte_basal	0.5709351875740151	763	GSM6086629
GSE202011		F6	EXTENDED	keratinocyte_spinous_suprabasal	0.4109010030030472	763	GSM6086629
GSE202011		F6	EXTENDED	keratinocyte_inflammatory_T17	0.42111155858408	763	GSM6086629
GSE202011		F6	EXTENDED	keratinocyte_stress_hypoxia	0.6440746382842265	763	GSM6086629
GSE202011		F6	EXTENDED	fibroblast_matrix	0.1644253271743998	763	GSM6086629
GSE202011		F6	EXTENDED	fibroblast_inflammatory	0.4390266765737252	763	GSM6086629
GSE202011		F6	EXTENDED	endothelial_vascular	0.4278220912202552	763	GSM6086629
GSE202011		F6	EXTENDED	myeloid_dendritic	0.6064419269087344	763	GSM6086629
GSE202011		F6	EXTENDED	T_NK_cytotoxic	0.307635552451952	763	GSM6086629
GSE202011		F6	EXTENDED	B_plasma	0.2093527565097533	763	GSM6086629
GSE202011		F7	CORE	keratinocyte_basal	0.5545925111016886	763	GSM6086629
GSE202011		F7	CORE	keratinocyte_spinous_suprabasal	0.3707842494917741	763	GSM6086629
GSE202011		F7	CORE	keratinocyte_inflammatory_T17	0.4017504109451986	763	GSM6086629
GSE202011		F7	CORE	keratinocyte_stress_hypoxia	0.6383950176479734	763	GSM6086629
GSE202011		F7	CORE	fibroblast_matrix	0.1721712231517435	763	GSM6086629
GSE202011		F7	CORE	fibroblast_inflammatory	0.42582612745318	763	GSM6086629
GSE202011		F7	CORE	endothelial_vascular	0.4311705356826893	763	GSM6086629
GSE202011		F7	CORE	myeloid_dendritic	0.5933889437461287	763	GSM6086629
GSE202011		F7	CORE	T_NK_cytotoxic	0.2982723750396097	763	GSM6086629
GSE202011		F7	CORE	B_plasma	0.2099442648186614	763	GSM6086629
GSE202011		F7	EXTENDED	keratinocyte_basal	0.5614982882409991	763	GSM6086629
GSE202011		F7	EXTENDED	keratinocyte_spinous_suprabasal	0.3714443230999233	763	GSM6086629
GSE202011		F7	EXTENDED	keratinocyte_inflammatory_T17	0.4128812086743896	763	GSM6086629
GSE202011		F7	EXTENDED	keratinocyte_stress_hypoxia	0.6482080128833985	763	GSM6086629
GSE202011		F7	EXTENDED	fibroblast_matrix	0.1679004296998965	763	GSM6086629
GSE202011		F7	EXTENDED	fibroblast_inflammatory	0.4235042763571213	763	GSM6086629
GSE202011		F7	EXTENDED	endothelial_vascular	0.4315671917387716	763	GSM6086629
GSE202011		F7	EXTENDED	myeloid_dendritic	0.5970445355175379	763	GSM6086629
GSE202011		F7	EXTENDED	T_NK_cytotoxic	0.3012978619369608	763	GSM6086629
GSE202011		F7	EXTENDED	B_plasma	0.2057627395818168	763	GSM6086629
GSE202011		F1	CORE	keratinocyte_basal	0.4288759801270813	983	GSM6086630
GSE202011		F1	CORE	keratinocyte_spinous_suprabasal	0.275314284757436	983	GSM6086630
GSE202011		F1	CORE	keratinocyte_inflammatory_T17	0.2212917724945084	983	GSM6086630
GSE202011		F1	CORE	keratinocyte_stress_hypoxia	0.5286205302415528	983	GSM6086630
GSE202011		F1	CORE	fibroblast_matrix	-0.0760680375336248	983	GSM6086630
GSE202011		F1	CORE	fibroblast_inflammatory	0.3788763534766385	983	GSM6086630
GSE202011		F1	CORE	endothelial_vascular	0.5162275908473414	983	GSM6086630
GSE202011		F1	CORE	myeloid_dendritic	0.4824793078842811	983	GSM6086630
GSE202011		F1	CORE	T_NK_cytotoxic	0.4188787921581174	983	GSM6086630
GSE202011		F1	CORE	B_plasma	0.2389286854344439	983	GSM6086630
GSE202011		F1	EXTENDED	keratinocyte_basal	0.4314745735351665	983	GSM6086630
GSE202011		F1	EXTENDED	keratinocyte_spinous_suprabasal	0.2964588793867051	983	GSM6086630
GSE202011		F1	EXTENDED	keratinocyte_inflammatory_T17	0.2377128056398443	983	GSM6086630
GSE202011		F1	EXTENDED	keratinocyte_stress_hypoxia	0.5515825656688909	983	GSM6086630
GSE202011		F1	EXTENDED	fibroblast_matrix	0.0175362047672545	983	GSM6086630
GSE202011		F1	EXTENDED	fibroblast_inflammatory	0.4392285778684583	983	GSM6086630
GSE202011		F1	EXTENDED	endothelial_vascular	0.5352290576565598	983	GSM6086630
GSE202011		F1	EXTENDED	myeloid_dendritic	0.5093357981055473	983	GSM6086630
GSE202011		F1	EXTENDED	T_NK_cytotoxic	0.422111468993327	983	GSM6086630
GSE202011		F1	EXTENDED	B_plasma	0.2523251502712836	983	GSM6086630
GSE202011		F2	CORE	keratinocyte_basal	0.4090076743333862	983	GSM6086630
GSE202011		F2	CORE	keratinocyte_spinous_suprabasal	0.2940198504878886	983	GSM6086630
GSE202011		F2	CORE	keratinocyte_inflammatory_T17	0.2519885029499845	983	GSM6086630
GSE202011		F2	CORE	keratinocyte_stress_hypoxia	0.5429255453509855	983	GSM6086630
GSE202011		F2	CORE	fibroblast_matrix	0.0607188845017669	983	GSM6086630
GSE202011		F2	CORE	fibroblast_inflammatory	0.4664452556379857	983	GSM6086630
GSE202011		F2	CORE	endothelial_vascular	0.5560153570580115	983	GSM6086630
GSE202011		F2	CORE	myeloid_dendritic	0.5173619593219247	983	GSM6086630
GSE202011		F2	CORE	T_NK_cytotoxic	0.4127176643566198	983	GSM6086630
GSE202011		F2	CORE	B_plasma	0.2683532874928143	983	GSM6086630
GSE202011		F2	EXTENDED	keratinocyte_basal	0.410840273032672	983	GSM6086630
GSE202011		F2	EXTENDED	keratinocyte_spinous_suprabasal	0.2844030011674127	983	GSM6086630
GSE202011		F2	EXTENDED	keratinocyte_inflammatory_T17	0.2343211350193365	983	GSM6086630
GSE202011		F2	EXTENDED	keratinocyte_stress_hypoxia	0.5431722197630887	983	GSM6086630
GSE202011		F2	EXTENDED	fibroblast_matrix	0.0794107815128638	983	GSM6086630
GSE202011		F2	EXTENDED	fibroblast_inflammatory	0.4753357018188887	983	GSM6086630
GSE202011		F2	EXTENDED	endothelial_vascular	0.5577940157081567	983	GSM6086630
GSE202011		F2	EXTENDED	myeloid_dendritic	0.5226899424891396	983	GSM6086630
GSE202011		F2	EXTENDED	T_NK_cytotoxic	0.4139275585138579	983	GSM6086630
GSE202011		F2	EXTENDED	B_plasma	0.2671998015655897	983	GSM6086630
GSE202011		F6	CORE	keratinocyte_basal	0.4458412992537552	983	GSM6086630
GSE202011		F6	CORE	keratinocyte_spinous_suprabasal	0.3103922884044198	983	GSM6086630
GSE202011		F6	CORE	keratinocyte_inflammatory_T17	0.2619688761952792	983	GSM6086630
GSE202011		F6	CORE	keratinocyte_stress_hypoxia	0.550385934419097	983	GSM6086630
GSE202011		F6	CORE	fibroblast_matrix	-0.0268362300958701	983	GSM6086630
GSE202011		F6	CORE	fibroblast_inflammatory	0.4121163109054085	983	GSM6086630
GSE202011		F6	CORE	endothelial_vascular	0.5043360520921542	983	GSM6086630
GSE202011		F6	CORE	myeloid_dendritic	0.5027065585608373	983	GSM6086630
GSE202011		F6	CORE	T_NK_cytotoxic	0.4207626892226551	983	GSM6086630
GSE202011		F6	CORE	B_plasma	0.2446675323688207	983	GSM6086630
GSE202011		F6	EXTENDED	keratinocyte_basal	0.4393248388095401	983	GSM6086630
GSE202011		F6	EXTENDED	keratinocyte_spinous_suprabasal	0.3138905107172314	983	GSM6086630
GSE202011		F6	EXTENDED	keratinocyte_inflammatory_T17	0.2570922672198154	983	GSM6086630
GSE202011		F6	EXTENDED	keratinocyte_stress_hypoxia	0.5550016100152043	983	GSM6086630
GSE202011		F6	EXTENDED	fibroblast_matrix	-0.0127855956938474	983	GSM6086630
GSE202011		F6	EXTENDED	fibroblast_inflammatory	0.4341259978903815	983	GSM6086630
