source_table	outcome	tissue	gene	gene_id	locus	region	phase4br_tier	local_direction_group	phase4c_eqtl_gene_tier	n_eqtl_variants	n_gwas_variants	n_matched_variants	nsnps	gwas_n	gwas_case_fraction	eqtl_n	status	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf	note	interpretation_tier	trait	maf_source	phase4c_role	chr	start	stop	probeID	besd_status	smr_usable	gwas_locus_sumstats_ready	significant_eqtl_only_ready	full_eqtl_allpairs_ready	eqtl_catalogue_imported_gtex_path	eqtl_catalogue_remote_tabix_available	formal_coloc_input_status	coloc_ready	blocking_reason
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Skin_Sun_Exposed_Lower_leg	MEX3A		113		Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2																		primary_systemic_cardiovascular	1.0	154685546.0	156813845.0	ENSG00000254726	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Skin_Sun_Exposed_Lower_leg.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Skin_Not_Sun_Exposed_Suprapubic	UBQLN4		113		Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2																		primary_systemic_cardiovascular	1.0	154685546.0	156813845.0	ENSG00000160803	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Skin_Not_Sun_Exposed_Suprapubic.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Skin_Sun_Exposed_Lower_leg	UBQLN4		113		Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2																		primary_systemic_cardiovascular	1.0	154685546.0	156813845.0	ENSG00000160803	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Skin_Sun_Exposed_Lower_leg.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Skin_Not_Sun_Exposed_Suprapubic	AC007381.3		267		Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2																		primary_systemic_cardiovascular	2.0	59251997.0	60775066.0	ENSG00000228590	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Skin_Not_Sun_Exposed_Suprapubic.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Skin_Sun_Exposed_Lower_leg	AC007381.3		267		Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2																		primary_systemic_cardiovascular	2.0	59251997.0	60775066.0	ENSG00000228590	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Skin_Sun_Exposed_Lower_leg.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Artery_Aorta	TMEM116		1841		Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2																		primary_systemic_cardiovascular	12.0	111592382.0	113947983.0	ENSG00000198270	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Artery_Aorta.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Artery_Coronary	TMEM116		1841		Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2																		primary_systemic_cardiovascular	12.0	111592382.0	113947983.0	ENSG00000198270	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Artery_Coronary.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Artery_Tibial	TMEM116		1841		Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2																		primary_systemic_cardiovascular	12.0	111592382.0	113947983.0	ENSG00000198270	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Artery_Tibial.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Whole_Blood	TMEM116		1841		Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2																		primary_systemic_cardiovascular	12.0	111592382.0	113947983.0	ENSG00000198270	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Whole_Blood.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Artery_Aorta	MAPKAPK5		1841		Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2																		primary_systemic_cardiovascular	12.0	111592382.0	113947983.0	ENSG00000089022	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Artery_Aorta.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Artery_Tibial	MAPKAPK5		1841		Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2																		primary_systemic_cardiovascular	12.0	111592382.0	113947983.0	ENSG00000089022	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Artery_Tibial.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Skin_Sun_Exposed_Lower_leg	MAPKAPK5		1841		Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2																		primary_systemic_cardiovascular	12.0	111592382.0	113947983.0	ENSG00000089022	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Skin_Sun_Exposed_Lower_leg.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Artery_Tibial	ADAM1B		1841		Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2																		primary_systemic_cardiovascular	12.0	111592382.0	113947983.0	ENSG00000226469	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Artery_Tibial.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Skin_Sun_Exposed_Lower_leg	ADAM1B		1841		Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2																		primary_systemic_cardiovascular	12.0	111592382.0	113947983.0	ENSG00000226469	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Skin_Sun_Exposed_Lower_leg.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Skin_Not_Sun_Exposed_Suprapubic	SMARCA4		2318		Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2																		primary_systemic_cardiovascular	19.0	10028841.0	11681978.0	ENSG00000127616	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Skin_Not_Sun_Exposed_Suprapubic.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Skin_Sun_Exposed_Lower_leg	SMARCA4		2318		Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2																		primary_systemic_cardiovascular	19.0	10028841.0	11681978.0	ENSG00000127616	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Skin_Sun_Exposed_Lower_leg.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Artery_Aorta	RGL3		2318		Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2																		primary_systemic_cardiovascular	19.0	10028841.0	11681978.0	ENSG00000205517	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Artery_Aorta.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Whole_Blood	RGL3		2318		Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2																		primary_systemic_cardiovascular	19.0	10028841.0	11681978.0	ENSG00000205517	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Whole_Blood.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Skin_Sun_Exposed_Lower_leg	ALDH2		1841		Tier 1	positive_local_rg	B_local_Tier1_single_tissue_SMR2																		primary_systemic_cardiovascular	12.0	111592382.0	113947983.0	ENSG00000111275	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Skin_Sun_Exposed_Lower_leg.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Whole_Blood	MAPKAPK5-AS1		1841		Tier 1	positive_local_rg	B_local_Tier1_single_tissue_SMR2																		primary_systemic_cardiovascular	12.0	111592382.0	113947983.0	ENSG00000234608	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Whole_Blood.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Skin_Sun_Exposed_Lower_leg	YIPF2		2318		Tier 1	positive_local_rg	B_local_Tier1_single_tissue_SMR2																		primary_systemic_cardiovascular	19.0	10028841.0	11681978.0	ENSG00000130733	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Skin_Sun_Exposed_Lower_leg.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Skin_Sun_Exposed_Lower_leg	C19orf52		2318		Tier 1	positive_local_rg	B_local_Tier1_single_tissue_SMR2																		primary_systemic_cardiovascular	19.0	10028841.0	11681978.0	ENSG00000142444	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Skin_Sun_Exposed_Lower_leg.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Whole_Blood	KANK2		2318		Tier 1	positive_local_rg	B_local_Tier1_single_tissue_SMR2																		primary_systemic_cardiovascular	19.0	10028841.0	11681978.0	ENSG00000197256	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Whole_Blood.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Whole_Blood	CTC-510F12.2		2318		Tier 1	positive_local_rg	B_local_Tier1_single_tissue_SMR2																		primary_systemic_cardiovascular	19.0	10028841.0	11681978.0	ENSG00000267082	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Whole_Blood.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Whole_Blood	CDKN2D		2318		Tier 1	positive_local_rg	B_local_Tier1_single_tissue_SMR2																		primary_systemic_cardiovascular	19.0	10028841.0	11681978.0	ENSG00000129355	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Whole_Blood.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Artery_Aorta	GFPT1		275		Tier 2	positive_local_rg	B_local_Tier2_recurrent_SMR2																		primary_systemic_cardiovascular	2.0	68877775.0	70756283.0	ENSG00000198380	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Artery_Aorta.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Artery_Tibial	GFPT1		275		Tier 2	positive_local_rg	B_local_Tier2_recurrent_SMR2																		primary_systemic_cardiovascular	2.0	68877775.0	70756283.0	ENSG00000198380	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Artery_Tibial.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Whole_Blood	GFPT1		275		Tier 2	positive_local_rg	B_local_Tier2_recurrent_SMR2																		primary_systemic_cardiovascular	2.0	68877775.0	70756283.0	ENSG00000198380	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Whole_Blood.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Artery_Tibial	ASPRV1		275		Tier 2	positive_local_rg	B_local_Tier2_recurrent_SMR2																		primary_systemic_cardiovascular	2.0	68877775.0	70756283.0	ENSG00000244617	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Artery_Tibial.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Whole_Blood	ASPRV1		275		Tier 2	positive_local_rg	B_local_Tier2_recurrent_SMR2																		primary_systemic_cardiovascular	2.0	68877775.0	70756283.0	ENSG00000244617	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Whole_Blood.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Artery_Tibial	PCBP1-AS1		275		Tier 2	positive_local_rg	B_local_Tier2_recurrent_SMR2																		primary_systemic_cardiovascular	2.0	68877775.0	70756283.0	ENSG00000179818	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Artery_Tibial.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Skin_Not_Sun_Exposed_Suprapubic	PCBP1-AS1		275		Tier 2	positive_local_rg	B_local_Tier2_recurrent_SMR2																		primary_systemic_cardiovascular	2.0	68877775.0	70756283.0	ENSG00000179818	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Skin_Not_Sun_Exposed_Suprapubic.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Whole_Blood	PCBP1-AS1		275		Tier 2	positive_local_rg	B_local_Tier2_recurrent_SMR2																		primary_systemic_cardiovascular	2.0	68877775.0	70756283.0	ENSG00000179818	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Whole_Blood.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Artery_Aorta	RNF114		2412		Tier 2	positive_local_rg	B_local_Tier2_recurrent_SMR2																		primary_systemic_cardiovascular	20.0	48212976.0	49236418.0	ENSG00000124226	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Artery_Aorta.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Artery_Coronary	RNF114		2412		Tier 2	positive_local_rg	B_local_Tier2_recurrent_SMR2																		primary_systemic_cardiovascular	20.0	48212976.0	49236418.0	ENSG00000124226	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Artery_Coronary.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Artery_Tibial	RNF114		2412		Tier 2	positive_local_rg	B_local_Tier2_recurrent_SMR2																		primary_systemic_cardiovascular	20.0	48212976.0	49236418.0	ENSG00000124226	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Artery_Tibial.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Skin_Not_Sun_Exposed_Suprapubic	NFU1		275		Tier 2	positive_local_rg	C_local_Tier2_single_tissue_SMR2																		primary_systemic_cardiovascular	2.0	68877775.0	70756283.0	ENSG00000169599	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Skin_Not_Sun_Exposed_Suprapubic.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Skin_Sun_Exposed_Lower_leg	AAK1		275		Tier 2	positive_local_rg	C_local_Tier2_single_tissue_SMR2																		primary_systemic_cardiovascular	2.0	68877775.0	70756283.0	ENSG00000115977	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Skin_Sun_Exposed_Lower_leg.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
