sample	feature	view	group	value
1004	Reactome::Glycosaminoglycan metabolism	NL	discovery	-1.6629844333186523
1005	Reactome::Glycosaminoglycan metabolism	NL	discovery	-1.3783367286855275
1006	Reactome::Glycosaminoglycan metabolism	NL	discovery	-1.8788496787849698
1008	Reactome::Glycosaminoglycan metabolism	NL	discovery	1.4296881310635774
1009	Reactome::Glycosaminoglycan metabolism	NL	discovery	1.1983827886748244
1013	Reactome::Glycosaminoglycan metabolism	NL	discovery	1.1570540908851803
1014	Reactome::Glycosaminoglycan metabolism	NL	discovery	1.4748662776749895
138001	Reactome::Glycosaminoglycan metabolism	NL	discovery	-1.393903730514178
138002	Reactome::Glycosaminoglycan metabolism	NL	discovery	-1.2313385456568158
138003	Reactome::Glycosaminoglycan metabolism	NL	discovery	-1.495300750577426
138004	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.3228263220863449
23002	Reactome::Glycosaminoglycan metabolism	NL	discovery	-1.0048978913395161
23003	Reactome::Glycosaminoglycan metabolism	NL	discovery	1.3460577978699855
23005	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.4586568733684047
23006	Reactome::Glycosaminoglycan metabolism	NL	discovery	1.7929745759126396
23007	Reactome::Glycosaminoglycan metabolism	NL	discovery	1.018643139843471
23009	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.7230420946430575
23012	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.8569267706965314
5002	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.4598836207951244
5003	Reactome::Glycosaminoglycan metabolism	NL	discovery	0.4063269673714073
5004	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.15442351154326134
5006	Reactome::Glycosaminoglycan metabolism	NL	discovery	0.9861131822178328
5007	Reactome::Glycosaminoglycan metabolism	NL	discovery	0.5650004017715934
5008	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.640427000699155
5015	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.6894968977677206
5016	Reactome::Glycosaminoglycan metabolism	NL	discovery	1.1962254052692265
5017	Reactome::Glycosaminoglycan metabolism	NL	discovery	-1.2456788000587642
5018	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.00040325703749840403
5019	Reactome::Glycosaminoglycan metabolism	NL	discovery	1.9863776529794657
5020	Reactome::Glycosaminoglycan metabolism	NL	discovery	0.9484224250729224
5021	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.2749408708090911
5022	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.2620811736462869
5023	Reactome::Glycosaminoglycan metabolism	NL	discovery	0.2761225335980746
5024	Reactome::Glycosaminoglycan metabolism	NL	discovery	0.272357688047113
5025	Reactome::Glycosaminoglycan metabolism	NL	discovery	0.24291574980597358
60001	Reactome::Glycosaminoglycan metabolism	NL	discovery	1.3607364653551561
60005	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.7121282727088345
6001	Reactome::Glycosaminoglycan metabolism	NL	discovery	2.141709258182742
6002	Reactome::Glycosaminoglycan metabolism	NL	discovery	0.4679604501549492
6003	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.3431734087156461
6004	Reactome::Glycosaminoglycan metabolism	NL	discovery	0.501505647030277
6005	Reactome::Glycosaminoglycan metabolism	NL	discovery	0.4496861436604482
6006	Reactome::Glycosaminoglycan metabolism	NL	discovery	0.7782852474782744
6007	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.42874961713782384
6008	Reactome::Glycosaminoglycan metabolism	NL	discovery	-1.2243164741797687
6010	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.5479979273415394
6012	Reactome::Glycosaminoglycan metabolism	NL	discovery	1.1497782095956957
6013	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.027814716779254275
6014	Reactome::Glycosaminoglycan metabolism	NL	discovery	1.0479581731784005
6016	Reactome::Glycosaminoglycan metabolism	NL	discovery	-1.3922962683688234
6017	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.4024379999165776
6018	Reactome::Glycosaminoglycan metabolism	NL	discovery	1.5370919833541874
6019	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.5761708165205601
6020	Reactome::Glycosaminoglycan metabolism	NL	discovery	1.0450816619709364
6021	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.7658513496718412
6022	Reactome::Glycosaminoglycan metabolism	NL	discovery	2.0715731466830087
6023	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.5380570430216162
6024	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.25933156734503743
6025	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.2106423849950974
6026	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.659674244807942
6028	Reactome::Glycosaminoglycan metabolism	NL	discovery	0.4726559316847845
6029	Reactome::Glycosaminoglycan metabolism	NL	discovery	-1.0397967405477735
6030	Reactome::Glycosaminoglycan metabolism	NL	discovery	-1.5009268680861485
6031	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.045962118367545074
6032	Reactome::Glycosaminoglycan metabolism	NL	discovery	0.808107900438053
6033	Reactome::Glycosaminoglycan metabolism	NL	discovery	0.10509702165992468
6034	Reactome::Glycosaminoglycan metabolism	NL	discovery	0.4169023762223898
6035	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.6856474489459704
6036	Reactome::Glycosaminoglycan metabolism	NL	discovery	-1.7947117259665284
6038	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.6863665767478274
6039	Reactome::Glycosaminoglycan metabolism	NL	discovery	0.36660573172709987
6040	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.17523591616199954
6041	Reactome::Glycosaminoglycan metabolism	NL	discovery	-0.13119991370649597
1001	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-0.9131717664566881
1002	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.29038213140455815
1003	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	1.7661844590946927
1004	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.8802603178292207
1005	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-1.414501022604494
1006	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.5932273791058982
1008	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-1.0929972503091083
1009	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-1.2664978105703095
1013	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-1.3092701063558378
1014	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-0.6798216167137069
138001	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-1.148142677869914
138002	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-0.25142663572695967
138003	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.40608870235115596
138004	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-0.3819572463404319
23002	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	2.27451066196528
23003	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.5679276847410821
23005	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-0.6372074440179588
23006	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.8080771273446138
23007	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-1.288239735415085
23009	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.2983673474384623
23012	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.5903811634898496
5002	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.34015137391284783
5003	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-0.2637207059573667
5004	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.4686659151316239
5006	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.4175921571326504
5007	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-1.3138556759594617
5008	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.31164968697998213
5015	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-0.48228634680590327
5016	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-1.5611601883755348
5017	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.3186466337027531
5018	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-0.1697560598555342
5019	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-1.5574442957657038
5020	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-1.4268346236073413
5021	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.4602458606008387
5022	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-0.5906006633052788
5023	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-1.116597121458779
5024	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-0.33408548090949797
5025	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-1.1343464382865924
60001	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.4658592302880356
60005	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	1.732306587109301
6001	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.09094938441939898
6002	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.7122545349378759
6003	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.3847025544583917
6004	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-0.3780436998683701
6005	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.019161501659243324
6006	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-0.13556194169059152
6007	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.30129262459939105
6008	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.9416516074363551
6010	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-0.26162557501778033
6012	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-1.3063843599673595
6013	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-0.9802159565234494
6014	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	1.1237698760905823
6016	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.4100417795956477
6017	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.028095456231820193
6018	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-1.2493019245567378
6019	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	3.9076849947590366
6020	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-0.09986565417273424
6021	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-0.7100231268616977
6022	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-0.3536136824973467
6023	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-0.12643033325576386
6024	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.07051197506532761
6025	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.12771300279327943
6026	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.742258391223646
6028	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.9375404071020728
6029	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.43281150452398615
6030	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	1.6989030843932502
6031	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.44123155905477146
6032	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-0.9353089990259046
6033	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	0.02260067886196375
6034	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-0.4174954107685086
6035	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-0.35562975189204277
6036	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	2.2822982241369334
6038	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-0.025192025024069774
6039	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-0.42223910346191296
6040	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	1.3520600869605983
6041	Hallmark::HALLMARK_DNA_REPAIR	NL	discovery	-0.9272051906746602
1001	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.4221764267384902
1002	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	1.442722132055453
1003	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.5483841807550306
1004	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	0.054717611519783146
1005	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	1.3050026585401628
1006	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.5903598408784461
1008	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.625175773020951
1009	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.6745919347715711
1013	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	0.9071464017182935
1014	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	3.123292792046595
138001	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	0.7247839184396072
138002	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	2.146762050178862
138003	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	0.34602026956687637
138004	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	0.6978296483938418
23002	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-1.8577720803237374
23003	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-1.4017956787156074
23005	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.15698571779828036
23006	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-2.6349535333110756
23007	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	0.27919614174497565
23009	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	0.27189602694089937
23012	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	0.45117000011014496
5002	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.031058737428052794
5003	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.040605041402574996
5004	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	0.3114851110706842
5006	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-1.426222985944633
5007	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	0.1418978286992019
5008	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.016739281466194095
5015	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	0.5744296308404105
5016	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.18323805372831078
5017	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	0.06005231079968877
5018	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-1.0358072307499682
5019	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.17144556058326726
5020	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.6705207169000825
5021	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-2.052207830393761
5022	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-1.3428332129904275
5023	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-1.0930850545972712
5024	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	0.27456337658086155
5025	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.7525066216227239
60001	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.3107092891532494
60005	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.8941569261863366
6001	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	0.3806958148861967
6002	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.5591939661379888
6003	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	1.1811814805172531
6004	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	0.852676314334062
6005	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	0.24213402043200596
6006	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	0.8140699379664
6007	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.4714522016659632
6008	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	0.5085882107805952
6010	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	0.14512672563175208
6012	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.5118836067346864
6013	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-1.0992620748160966
6014	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	1.2049068536304872
6016	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-1.0282263422995603
6017	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-1.3572930557754144
6018	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	1.642211807759013
6019	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.9799332751342101
6020	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.7178310763033847
6021	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.12483713529571881
6022	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	1.7696830431839519
6023	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.8041689725438651
6024	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.4130512832333901
6025	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	1.566262536432031
6026	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.31225354420794155
6028	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	0.43881595967249465
6029	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.04102620187209114
6030	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	1.4177332775338207
6031	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.3726198781647043
6032	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	0.3057292513213189
6033	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	0.5053593138480261
6034	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.10981574521812504
6035	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.7241484833453756
6036	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.29582828589880267
6038	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	1.2042049195147144
6039	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	0.48584554542946534
6040	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	-0.6368278793428476
6041	Reactome::TP53 Regulates Metabolic Genes	NL	discovery	1.7147917953302791
1001	Reactome::Ca2+ pathway	NL	discovery	0.30406349834358337
1002	Reactome::Ca2+ pathway	NL	discovery	-0.8804253511145788
1003	Reactome::Ca2+ pathway	NL	discovery	-1.8681294911529913
1004	Reactome::Ca2+ pathway	NL	discovery	-0.4556418059532984
1005	Reactome::Ca2+ pathway	NL	discovery	0.9214634068630414
1006	Reactome::Ca2+ pathway	NL	discovery	-0.9864758299841512
1008	Reactome::Ca2+ pathway	NL	discovery	1.0660953213725544
1009	Reactome::Ca2+ pathway	NL	discovery	1.1038043124879455
1013	Reactome::Ca2+ pathway	NL	discovery	1.5057104234506824
1014	Reactome::Ca2+ pathway	NL	discovery	1.450067850442333
138001	Reactome::Ca2+ pathway	NL	discovery	0.6040874764983454
138002	Reactome::Ca2+ pathway	NL	discovery	-0.35569843875537666
138003	Reactome::Ca2+ pathway	NL	discovery	-1.1955717010277136
138004	Reactome::Ca2+ pathway	NL	discovery	0.33983372384896365
23002	Reactome::Ca2+ pathway	NL	discovery	-2.032924568006981
23003	Reactome::Ca2+ pathway	NL	discovery	-0.8193542343981056
23005	Reactome::Ca2+ pathway	NL	discovery	0.08740644142084728
23006	Reactome::Ca2+ pathway	NL	discovery	-2.3914992675851643
23007	Reactome::Ca2+ pathway	NL	discovery	1.6830105384894822
23009	Reactome::Ca2+ pathway	NL	discovery	-0.927149602316709
23012	Reactome::Ca2+ pathway	NL	discovery	-0.8138287524094793
5002	Reactome::Ca2+ pathway	NL	discovery	0.022360855203773383
5003	Reactome::Ca2+ pathway	NL	discovery	0.44927704253610384
5004	Reactome::Ca2+ pathway	NL	discovery	0.5131593693871542
5006	Reactome::Ca2+ pathway	NL	discovery	-0.5962023126816997
5007	Reactome::Ca2+ pathway	NL	discovery	1.0187894404873914
5008	Reactome::Ca2+ pathway	NL	discovery	-0.48239677137194814
5015	Reactome::Ca2+ pathway	NL	discovery	0.08915133046987823
5016	Reactome::Ca2+ pathway	NL	discovery	1.4457056278197216
5017	Reactome::Ca2+ pathway	NL	discovery	-1.1910156018441054
5018	Reactome::Ca2+ pathway	NL	discovery	0.3310123403232384
5019	Reactome::Ca2+ pathway	NL	discovery	1.483026865813136
5020	Reactome::Ca2+ pathway	NL	discovery	1.49272069386336
5021	Reactome::Ca2+ pathway	NL	discovery	-1.277969239454696
5022	Reactome::Ca2+ pathway	NL	discovery	-0.16269432227521366
5023	Reactome::Ca2+ pathway	NL	discovery	-0.054123448112580505
5024	Reactome::Ca2+ pathway	NL	discovery	0.14246738474618087
5025	Reactome::Ca2+ pathway	NL	discovery	0.45276682063419116
60001	Reactome::Ca2+ pathway	NL	discovery	1.2780993408311712
60005	Reactome::Ca2+ pathway	NL	discovery	-1.385764607373308
6001	Reactome::Ca2+ pathway	NL	discovery	0.6084496991209651
6002	Reactome::Ca2+ pathway	NL	discovery	-0.6775335300231612
6003	Reactome::Ca2+ pathway	NL	discovery	-0.1041436008517927
6004	Reactome::Ca2+ pathway	NL	discovery	0.742515341055705
6005	Reactome::Ca2+ pathway	NL	discovery	1.0111313163277063
6006	Reactome::Ca2+ pathway	NL	discovery	1.1014777937558986
6007	Reactome::Ca2+ pathway	NL	discovery	-0.15600558092054698
6008	Reactome::Ca2+ pathway	NL	discovery	-0.18615338615678145
6010	Reactome::Ca2+ pathway	NL	discovery	-0.9646647168711203
6012	Reactome::Ca2+ pathway	NL	discovery	1.4010170805081474
6013	Reactome::Ca2+ pathway	NL	discovery	-0.6339113037971162
6014	Reactome::Ca2+ pathway	NL	discovery	0.3420633043005079
6016	Reactome::Ca2+ pathway	NL	discovery	-1.2300817288865424
6017	Reactome::Ca2+ pathway	NL	discovery	-0.03880719979321089
6018	Reactome::Ca2+ pathway	NL	discovery	1.281395242368253
6019	Reactome::Ca2+ pathway	NL	discovery	-2.539814836753761
6020	Reactome::Ca2+ pathway	NL	discovery	0.2286455161127586
6021	Reactome::Ca2+ pathway	NL	discovery	-1.0980517908423584
6022	Reactome::Ca2+ pathway	NL	discovery	1.4224404404991677
6023	Reactome::Ca2+ pathway	NL	discovery	-0.344259721656105
6024	Reactome::Ca2+ pathway	NL	discovery	-0.38642787367462705
6025	Reactome::Ca2+ pathway	NL	discovery	1.7868314369074936
6026	Reactome::Ca2+ pathway	NL	discovery	-0.13167407251445526
6028	Reactome::Ca2+ pathway	NL	discovery	0.35369589796079337
6029	Reactome::Ca2+ pathway	NL	discovery	-0.23646435373750163
6030	Reactome::Ca2+ pathway	NL	discovery	-0.5312536647451285
6031	Reactome::Ca2+ pathway	NL	discovery	-0.5735187550441532
6032	Reactome::Ca2+ pathway	NL	discovery	0.829178163824796
6033	Reactome::Ca2+ pathway	NL	discovery	0.4716697853321423
6034	Reactome::Ca2+ pathway	NL	discovery	-0.0012920852387996579
6035	Reactome::Ca2+ pathway	NL	discovery	-0.40523390009208404
6036	Reactome::Ca2+ pathway	NL	discovery	-1.3808207550676976
6038	Reactome::Ca2+ pathway	NL	discovery	0.026529201265370908
6039	Reactome::Ca2+ pathway	NL	discovery	0.11745730837657051
6040	Reactome::Ca2+ pathway	NL	discovery	-1.2560611880611707
6041	Reactome::Ca2+ pathway	NL	discovery	1.2444617574968577
1001	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	1.1393707538601703
1002	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	-0.4211578464831234
1003	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	0.8737004767747073
1004	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	1.3825055755352806
1005	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	-0.22598839779153299
1006	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	2.473924558207797
1008	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	0.3072128820554867
1009	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	0.3522837928762068
1013	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	-1.707746277847216
1014	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	-0.4532036775712481
138001	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	-0.05066668964485126
138002	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	-0.20159221670507968
138003	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	1.69304001614413
138004	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	-0.007456504500217278
23002	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	1.8065442823853097
23003	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	0.8586079240686845
23005	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	0.716159036199507
23006	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	0.6303589078022487
23007	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	-0.758155941151846
23009	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	-1.1123140615000262
23012	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	-0.1319183775005651
5002	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	-1.4683329075242921
5003	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	1.5574137890872657
5004	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	-1.2897032426201211
5006	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	-0.7254898681716833
5007	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	-0.554096358674515
5008	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	0.26772414826301766
5015	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	0.3487690888213831
5016	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	-0.8925416844246411
5017	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	-0.12612945317497262
5018	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	0.10646125633565219
5019	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	0.1951558468957032
5020	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	-0.19745727075822497
5021	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	2.2739999216773423
5022	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	-0.38166911269064735
5023	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	0.530293215888347
5024	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	-1.182814889893899
5025	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	0.25593955231447724
60001	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	-0.8050875776486593
60005	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	0.9539184281437003
6001	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	0.2166575658193496
6002	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	-0.5507884019170326
6003	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	-0.4933126532557411
6004	Reactome::ZBP1(DAI) mediated induction of type I IFNs	NL	discovery	-0.8354794303580534
